id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
0	word_000.png	46	33	107	58	Ruskie	Quse	0.000000	0.498752	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
1	word_001.png	111	38	159	62	pierogi	Picral	0.000000	0.524610	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
2	word_002.png	45	57	69	78	60	60	0.000000	0.705617	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
3	word_003.png	70	60	119	79	pieces	C(e{	0.000000	0.069650	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
4	word_004.png	44	77	88	95	Farsz	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
5	word_005.png	83	75	151	95	Nadzienie	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
6	word_006.png	157	74	178	94	8	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
7	word_007.png	178	75	228	95	średnich	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
8	word_008.png	228	76	304	95	ziemniaków	Vabua	0.000000	0.009732	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
9	word_009.png	48	95	85	115	25	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
10	word_010.png	86	91	120	116	dkg	6/6	0.000000	0.645689	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
11	word_011.png	123	95	157	117	sera	fer:	0.000000	0.166636	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
12	word_012.png	161	94	203	116	białego	haic	0.000000	0.213698	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
13	word_013.png	251	95	327	113	KESSELA	KeSSELA	0.000000	0.322212	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
14	word_014.png	57	115	112	137	okrągłe	Lyzjk	0.000000	0.129462	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
15	word_015.png	121	117	180	139	plastikowe	pluliksvr	0.000000	0.180380	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
16	word_016.png	182	115	242	138	pudełko	pudlek	0.000000	0.108630	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
17	word_017.png	264	118	279	135	2	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
18	word_018.png	283	117	323	136	cebule	cehle	0.000000	0.547587	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
19	word_019.png	50	138	111	160	margaryna	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
20	word_020.png	118	140	154	155	masło	muj7,	0.000000	0.115607	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
21	word_021.png	165	138	193	157	sól	SFl	0.000000	0.379674	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
22	word_022.png	200	140	238	158	pieprz	Picp h	0.000000	0.260342	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
23	word_023.png	281	141	326	160	mielone	Atloal	0.000000	0.158275	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
24	word_024.png	51	159	112	178	smażone	Jmn'enn	0.000000	0.354057	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
25	word_025.png	113	161	139	176	na	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
26	word_026.png	140	157	191	177	tłuszczu	{kn1a	0.000000	0.161646	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
27	word_027.png	210	157	271	178	Wszystko	Utral	0.000000	0.644602	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
28	word_028.png	278	157	331	180	przemieścić	Paellu;	0.000000	0.111935	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
29	word_029.png	56	180	122	204	wymieszać	machou	0.000000	0.131759	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
30	word_030.png	101	196	120	217	3	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
31	word_031.png	123	196	185	220	Decylitry	De96t9]	0.000000	0.196982	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
32	word_032.png	187	198	230	219	mąki	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
33	word_033.png	233	195	290	219	pszennej	p6eauy	0.000000	0.103155	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
34	word_034.png	301	195	310	216	1	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
35	word_035.png	312	196	350	219	jajko	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
36	word_036.png	57	216	80	237	całe	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
37	word_037.png	89	220	131	237	ciepła	Ull	0.000000	0.026115	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
38	word_038.png	133	221	176	238	woda	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
39	word_039.png	188	221	204	240	1	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
40	word_040.png	203	218	260	239	garnuszek	UYkL	0.000000	0.020336	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
41	word_041.png	278	218	304	238	sól	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
42	word_042.png	312	218	341	237	jak	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
43	word_043.png	58	238	119	259	plastelina	(ejice;1	0.000000	0.154384	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
44	word_044.png	129	239	156	260	nie	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
45	word_045.png	159	240	185	261	jak	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
46	word_046.png	186	238	236	257	makaron	moun	0.000000	0.079623	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
47	word_047.png	244	237	275	260	dosyć	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
48	word_048.png	276	236	323	261	nawilżać	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
49	word_049.png	333	236	365	264	żeby	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
50	word_050.png	50	259	84	280	nie	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
51	word_051.png	89	257	141	283	wyschła	hJelr	0.000000	0.347636	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
52	word_052.png	150	254	199	279	Lepić	Henic	0.000000	0.520393	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
53	word_053.png	203	256	250	280	ochotnie	ok F	0.000000	0.270344	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
54	word_054.png	278	258	313	280	palce	puu	0.000000	0.778498	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Mrozek\Mrozek.jpg
