id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
0	word_000.png	26	17	306	106	Ledwie	ceclu; ~	0.000000	0.130245	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
1	word_001.png	334	38	430	98	się	H {	0.000000	0.338107	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
2	word_002.png	474	18	664	89	drzwi	oV 21	0.000000	0.280354	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
3	word_003.png	727	12	1064	108	zamknęły	2 amku2	0.000000	0.861629	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
4	word_004.png	1090	45	1146	100	i	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
5	word_005.png	1178	26	1361	97	skoro	3 , 7s~>	0.000000	0.252506	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
6	word_006.png	1385	22	1593	107	tylko	A/  >	0.000000	0.151116	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
7	word_007.png	1601	30	1775	108	dwaj	cl	0.000000	0.290433	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
8	word_008.png	1797	20	1912	112	Ol	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
9	word_009.png	47	95	269	200	bromscy	lcomJcc	0.000000	0.158701	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
10	word_010.png	340	98	567	190	Rafał	(alcl	0.000000	0.177486	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
11	word_011.png	577	118	658	186	i	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
12	word_012.png	689	120	800	193	syn	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
13	word_013.png	836	118	1056	212	jego	1 72	0.000000	0.358874	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
14	word_014.png	1073	107	1335	203	Hubert	/e6e t	0.000000	0.172090	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
15	word_015.png	1416	110	1663	201	stanęli	~fasl;	0.000000	0.472619	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
16	word_016.png	1681	128	1798	197	na	[manual]	0.000000	1.000000	C:\Users\Ivan\Desktop\OCR_ZPI\Listy\Zeromski\Zeromski3.jpg
