id	crop_file	xmin	ymin	xmax	ymax	text	suggested_text	prediction_score	prob	source_image
0	word_000.jpg	67	27	219	71	Modlitwa	Modlitwa	1.000000	0.091986	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
1	word_001.jpg	238	40	408	72	wychowawcy	wychowawcy	1.000000	0.053102	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
2	word_002.jpg	33	99	69	119	Nie	Nie	1.000000	0.254483	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
3	word_003.jpg	70	97	126	123	niosę	niosę	1.000000	0.237604	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
4	word_004.jpg	139	97	161	117	Ci	Ci	1.000000	0.500963	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
5	word_005.jpg	175	90	258	119	modłów	modłów	1.000000	0.907025	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
6	word_006.jpg	270	90	357	126	długich	długich	1.000000	0.334614	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
7	word_007.jpg	371	99	388	121	o	o	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
8	word_008.jpg	390	90	455	123	Boże	Boże	1.000000	0.090369	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
9	word_009.jpg	473	91	515	129	Nie	Nie	1.000000	0.111020	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
10	word_010.jpg	518	93	554	128	śle	śle	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
11	word_011.jpg	36	126	171	154	westchnień	westchnień	1.000000	0.450101	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
12	word_012.jpg	182	121	289	163	licznych	licznych	1.000000	0.194430	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
13	word_013.jpg	326	126	374	158	Nie	Nie	1.000000	0.663750	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
14	word_014.jpg	379	125	442	162	bije	bije	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
15	word_015.jpg	450	130	544	154	niskich	niskich	1.000000	0.217248	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
16	word_016.jpg	38	149	153	192	pokłonów	pokłonów	1.000000	0.136827	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
17	word_017.jpg	170	158	219	187	nie	Nie	1.000000	0.474741	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
18	word_018.jpg	232	162	346	188	składam	składam	1.000000	0.195305	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
19	word_019.jpg	367	158	458	199	ofiary	ofiary	1.000000	0.037414	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
20	word_020.jpg	464	159	558	198	bogatej	bogatej	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
21	word_021.jpg	43	199	79	217	Ku	Ku	1.000000	0.852436	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
22	word_022.jpg	88	196	140	220	czci	czci	1.000000	0.500081	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
23	word_023.jpg	154	188	218	231	Twej	Twej	1.000000	0.179760	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
24	word_024.jpg	227	195	247	219	i	i	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
25	word_025.jpg	256	196	340	220	chwale	chwale	1.000000	0.285258	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
26	word_026.jpg	364	194	408	220	Nie	Nie	1.000000	0.234348	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
27	word_027.jpg	422	204	506	234	Pragne	Pragne	1.000000	0.360891	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
28	word_028.jpg	509	201	574	226	wkraść	wkraść	1.000000	0.039452	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
29	word_029.jpg	34	225	74	262	sie	sie	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
30	word_030.jpg	81	230	103	256	w	w	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
31	word_031.jpg	113	222	170	262	Twą	Twą	1.000000	0.142314	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
32	word_032.jpg	183	227	276	263	możną	możną	1.000000	0.141604	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
33	word_033.jpg	291	224	371	268	łaskę	łaskę	1.000000	0.801015	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
34	word_034.jpg	401	237	441	255	nie	Nie	1.000000	0.428742	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
35	word_035.jpg	447	224	557	264	zabiegam	zabiegam	1.000000	0.015296	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
36	word_036.jpg	58	256	168	303	dostojne	dostojne	1.000000	0.061952	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
37	word_037.jpg	181	263	252	300	dary	dary	1.000000	0.284097	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
38	word_038.jpg	56	293	124	325	Myśli	Myśli	1.000000	0.683339	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
39	word_039.jpg	133	298	189	329	moje	moje	1.000000	0.197106	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
40	word_040.jpg	196	299	239	326	nie	Nie	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
41	word_041.jpg	249	296	327	334	mają	mają	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
42	word_042.jpg	336	294	429	332	skrzydeł	skrzydeł	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
43	word_043.jpg	444	288	551	331	któreby	które by	1.000000	0.411329	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
44	word_044.jpg	56	323	121	360	pieśń	pieśń	1.000000	0.113243	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
45	word_045.jpg	130	330	214	358	niosły	niosły	1.000000	0.114640	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
46	word_046.jpg	221	330	250	355	w	w	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
47	word_047.jpg	269	333	378	355	niebio	niebio	1.000000	0.250307	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
48	word_048.jpg	49	359	146	397	Wyrazy	Wyrazy	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
49	word_049.jpg	155	369	219	389	moje	moje	1.000000	0.176257	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
50	word_050.jpg	240	362	278	386	nie	Nie	1.000000	0.124690	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
51	word_051.jpg	287	365	358	399	mają	mają	1.000000	0.026473	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
52	word_052.jpg	369	360	466	397	barwy	barwy	1.000000	0.154038	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
53	word_053.jpg	495	367	543	387	ani	ani	1.000000	0.236001	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
54	word_054.jpg	45	397	104	422	woni	woni	1.000000	1.000000	C:\Users\Adi\Desktop\Listy\Korczak\Korczak.jpg
